cardholder_id,month,mcc_category,spend_amount
3732,2024-01-01,Dining & restaurants,55.21
3733,2024-01-01,Dining & restaurants,428.3
3734,2024-01-01,Dining & restaurants,480.27
3735,2024-01-01,Dining & restaurants,124.33
3736,2024-01-01,Dining & restaurants,253.0
3737,2024-01-01,Dining & restaurants,404.8
3738,2024-01-01,Dining & restaurants,133.84
3739,2024-01-01,Dining & restaurants,209.6
3740,2024-01-01,Dining & restaurants,191.19
3741,2024-01-01,Dining & restaurants,150.46
3742,2024-01-01,Dining & restaurants,290.86
3743,2024-01-01,Dining & restaurants,113.92
3744,2024-01-01,Dining & restaurants,2632.17
3745,2024-01-01,Dining & restaurants,584.37
3746,2024-01-01,Dining & restaurants,123.6
3747,2024-01-01,Dining & restaurants,748.53
3748,2024-01-01,Dining & restaurants,414.37
3749,2024-01-01,Dining & restaurants,359.98
3750,2024-01-01,Dining & restaurants,174.09
3751,2024-01-01,Dining & restaurants,118.97
3752,2024-01-01,Dining & restaurants,107.97
3753,2024-01-01,Dining & restaurants,292.26
3754,2024-01-01,Dining & restaurants,328.77
3755,2024-01-01,Dining & restaurants,545.24
3756,2024-01-01,Dining & restaurants,492.94
3757,2024-01-01,Dining & restaurants,262.74
3758,2024-01-01,Dining & restaurants,320.72
3759,2024-01-01,Dining & restaurants,354.32
3760,2024-01-01,Dining & restaurants,531.38
3761,2024-01-01,Dining & restaurants,398.84
3762,2024-01-01,Dining & restaurants,181.84
3763,2024-01-01,Dining & restaurants,207.73
3764,2024-01-01,Dining & restaurants,218.33
3765,2024-01-01,Dining & restaurants,47.92
3766,2024-01-01,Dining & restaurants,169.35
3767,2024-01-01,Dining & restaurants,429.53
3768,2024-01-01,Dining & restaurants,369.3
3769,2024-01-01,Dining & restaurants,233.9
3770,2024-01-01,Dining & restaurants,545.72
3771,2024-01-01,Dining & restaurants,515.95
3772,2024-01-01,Dining & restaurants,74.53
3773,2024-01-01,Dining & restaurants,632.08
3774,2024-01-01,Dining & restaurants,172.9
3775,2024-01-01,Dining & restaurants,69.74
3776,2024-01-01,Dining & restaurants,128.57
3777,2024-01-01,Dining & restaurants,126.93
3778,2024-01-01,Dining & restaurants,467.97
3779,2024-01-01,Dining & restaurants,193.29
3780,2024-01-01,Dining & restaurants,95.91
3781,2024-01-01,Dining & restaurants,214.69
3782,2024-01-01,Dining & restaurants,687.52
3783,2024-01-01,Dining & restaurants,294.36
3784,2024-01-01,Dining & restaurants,212.77
3785,2024-01-01,Dining & restaurants,238.97
3786,2024-01-01,Dining & restaurants,468.53
3787,2024-01-01,Dining & restaurants,133.83
3788,2024-01-01,Dining & restaurants,108.14
3789,2024-01-01,Dining & restaurants,447.18
3790,2024-01-01,Dining & restaurants,188.37
3791,2024-01-01,Dining & restaurants,187.07
3792,2024-01-01,Dining & restaurants,1070.57
3793,2024-01-01,Dining & restaurants,183.91
3794,2024-01-01,Dining & restaurants,348.5
3795,2024-01-01,Dining & restaurants,585.09
3796,2024-01-01,Dining & restaurants,108.01
3797,2024-01-01,Dining & restaurants,78.92
3798,2024-01-01,Dining & restaurants,718.87
3799,2024-01-01,Dining & restaurants,283.47
3800,2024-01-01,Dining & restaurants,173.57
3801,2024-01-01,Dining & restaurants,155.49
3802,2024-01-01,Dining & restaurants,65.21
3803,2024-01-01,Dining & restaurants,132.59
3804,2024-01-01,Dining & restaurants,92.97
3805,2024-01-01,Dining & restaurants,188.42
3806,2024-01-01,Dining & restaurants,89.43
3807,2024-01-01,Dining & restaurants,493.96
3808,2024-01-01,Dining & restaurants,287.08
3809,2024-01-01,Dining & restaurants,950.6
3810,2024-01-01,Dining & restaurants,272.81
3811,2024-01-01,Dining & restaurants,177.2
3812,2024-01-01,Dining & restaurants,88.66
3813,2024-01-01,Dining & restaurants,178.7
3814,2024-01-01,Dining & restaurants,327.62
3815,2024-01-01,Dining & restaurants,368.99
3816,2024-01-01,Dining & restaurants,175.85
3817,2024-01-01,Dining & restaurants,129.7
3818,2024-01-01,Dining & restaurants,219.86
3819,2024-01-01,Dining & restaurants,206.16
3820,2024-01-01,Dining & restaurants,276.35
3821,2024-01-01,Dining & restaurants,365.64
3822,2024-01-01,Dining & restaurants,298.56
3823,2024-01-01,Dining & restaurants,108.28
3824,2024-01-01,Dining & restaurants,1065.48
3825,2024-01-01,Dining & restaurants,197.85
3826,2024-01-01,Dining & restaurants,192.72
3827,2024-01-01,Dining & restaurants,274.21
3828,2024-01-01,Dining & restaurants,186.09
3829,2024-01-01,Dining & restaurants,183.98
3830,2024-01-01,Dining & restaurants,464.82
3831,2024-01-01,Dining & restaurants,322.41
3832,2024-01-01,Dining & restaurants,281.05
3833,2024-01-01,Dining & restaurants,394.95
3834,2024-01-01,Dining & restaurants,173.59
3835,2024-01-01,Dining & restaurants,422.82
3836,2024-01-01,Dining & restaurants,268.16
3837,2024-01-01,Dining & restaurants,243.8
3838,2024-01-01,Dining & restaurants,333.15
3839,2024-01-01,Dining & restaurants,91.93
3840,2024-01-01,Dining & restaurants,190.9
3841,2024-01-01,Dining & restaurants,136.73
3842,2024-01-01,Dining & restaurants,746.75
3843,2024-01-01,Dining & restaurants,159.01
3844,2024-01-01,Dining & restaurants,469.32
3845,2024-01-01,Dining & restaurants,930.77
3846,2024-01-01,Dining & restaurants,138.21
3847,2024-01-01,Dining & restaurants,72.62
3848,2024-01-01,Dining & restaurants,322.26
3849,2024-01-01,Dining & restaurants,91.38
3850,2024-01-01,Dining & restaurants,295.04
3851,2024-01-01,Dining & restaurants,506.28
3852,2024-01-01,Dining & restaurants,787.64
3853,2024-01-01,Dining & restaurants,133.49
3854,2024-01-01,Dining & restaurants,90.18
3855,2024-01-01,Dining & restaurants,176.73
3856,2024-01-01,Dining & restaurants,666.77
3857,2024-01-01,Dining & restaurants,152.67
3858,2024-01-01,Dining & restaurants,322.02
3859,2024-01-01,Dining & restaurants,331.24
3860,2024-01-01,Dining & restaurants,192.26
3861,2024-01-01,Dining & restaurants,262.26
3862,2024-01-01,Dining & restaurants,222.7
3863,2024-01-01,Dining & restaurants,126.45
3864,2024-01-01,Dining & restaurants,335.09
3865,2024-01-01,Dining & restaurants,647.55
3866,2024-01-01,Dining & restaurants,133.03
3867,2024-01-01,Dining & restaurants,535.44
3868,2024-01-01,Dining & restaurants,60.02
3869,2024-01-01,Dining & restaurants,64.21
3870,2024-01-01,Dining & restaurants,259.94
3871,2024-01-01,Dining & restaurants,313.56
3872,2024-01-01,Dining & restaurants,371.33
3873,2024-01-01,Dining & restaurants,483.57
3874,2024-01-01,Dining & restaurants,133.81
3875,2024-01-01,Dining & restaurants,511.31
3876,2024-01-01,Dining & restaurants,476.11
3877,2024-01-01,Dining & restaurants,688.46
3878,2024-01-01,Dining & restaurants,139.16
3879,2024-01-01,Dining & restaurants,148.69
3880,2024-01-01,Dining & restaurants,228.39
3881,2024-01-01,Dining & restaurants,372.94
3882,2024-01-01,Dining & restaurants,192.86
3883,2024-01-01,Dining & restaurants,48.42
3884,2024-01-01,Dining & restaurants,401.43
3885,2024-01-01,Dining & restaurants,212.87
3886,2024-01-01,Dining & restaurants,385.72
3887,2024-01-01,Dining & restaurants,95.63
3888,2024-01-01,Dining & restaurants,345.89
3889,2024-01-01,Dining & restaurants,377.3
3890,2024-01-01,Dining & restaurants,140.95
3891,2024-01-01,Dining & restaurants,60.05
3892,2024-01-01,Dining & restaurants,192.47
3893,2024-01-01,Dining & restaurants,259.16
3894,2024-01-01,Dining & restaurants,316.1
3895,2024-01-01,Dining & restaurants,381.82
3896,2024-01-01,Dining & restaurants,74.91
3897,2024-01-01,Dining & restaurants,1930.4
3898,2024-01-01,Dining & restaurants,275.5
3899,2024-01-01,Dining & restaurants,101.54
3900,2024-01-01,Dining & restaurants,209.5
3901,2024-01-01,Dining & restaurants,849.47
3902,2024-01-01,Dining & restaurants,167.31
3903,2024-01-01,Dining & restaurants,54.37
3904,2024-01-01,Dining & restaurants,88.4
3905,2024-01-01,Dining & restaurants,202.49
3906,2024-01-01,Dining & restaurants,100.51
3907,2024-01-01,Dining & restaurants,96.53
3908,2024-01-01,Dining & restaurants,405.27
3909,2024-01-01,Dining & restaurants,240.13
3910,2024-01-01,Dining & restaurants,282.27
3911,2024-01-01,Dining & restaurants,917.0
3912,2024-01-01,Dining & restaurants,239.01
3913,2024-01-01,Dining & restaurants,603.14
3914,2024-01-01,Dining & restaurants,168.77
3915,2024-01-01,Dining & restaurants,33.04
3916,2024-01-01,Dining & restaurants,324.7
3917,2024-01-01,Dining & restaurants,219.99
3918,2024-01-01,Dining & restaurants,280.64
3919,2024-01-01,Dining & restaurants,398.0
3920,2024-01-01,Dining & restaurants,239.06
3921,2024-01-01,Dining & restaurants,59.91
3922,2024-01-01,Dining & restaurants,352.79
3923,2024-01-01,Dining & restaurants,194.77
3924,2024-01-01,Dining & restaurants,534.87
3925,2024-01-01,Dining & restaurants,51.28
3926,2024-01-01,Dining & restaurants,592.46
3927,2024-01-01,Dining & restaurants,79.03
3928,2024-01-01,Dining & restaurants,274.84
3929,2024-01-01,Dining & restaurants,189.04
3930,2024-01-01,Dining & restaurants,385.13
3931,2024-01-01,Dining & restaurants,194.31
3932,2024-01-01,Dining & restaurants,692.19
3933,2024-01-01,Dining & restaurants,107.13
3934,2024-01-01,Dining & restaurants,180.55
3935,2024-01-01,Dining & restaurants,259.25
3936,2024-01-01,Dining & restaurants,104.78
3937,2024-01-01,Dining & restaurants,292.59
3938,2024-01-01,Dining & restaurants,753.5
3939,2024-01-01,Dining & restaurants,132.98
3940,2024-01-01,Dining & restaurants,1103.05
3941,2024-01-01,Dining & restaurants,138.47
3942,2024-01-01,Dining & restaurants,94.66
3943,2024-01-01,Dining & restaurants,295.65
3944,2024-01-01,Dining & restaurants,626.69
3945,2024-01-01,Dining & restaurants,820.23
3946,2024-01-01,Dining & restaurants,1699.48
3947,2024-01-01,Dining & restaurants,211.26
3948,2024-01-01,Dining & restaurants,501.47
3949,2024-01-01,Dining & restaurants,562.97
3950,2024-01-01,Dining & restaurants,544.43
3951,2024-01-01,Dining & restaurants,506.51
3952,2024-01-01,Dining & restaurants,100.86
3953,2024-01-01,Dining & restaurants,127.89
3954,2024-01-01,Dining & restaurants,599.22
3955,2024-01-01,Dining & restaurants,252.12
3956,2024-01-01,Dining & restaurants,253.66
3957,2024-01-01,Dining & restaurants,135.31
3958,2024-01-01,Dining & restaurants,581.65
3959,2024-01-01,Dining & restaurants,378.44
3960,2024-01-01,Dining & restaurants,513.22
3961,2024-01-01,Dining & restaurants,222.49
3962,2024-01-01,Dining & restaurants,228.01
3963,2024-01-01,Dining & restaurants,622.82
3964,2024-01-01,Dining & restaurants,196.48
3965,2024-01-01,Dining & restaurants,684.03
3966,2024-01-01,Dining & restaurants,341.98
3967,2024-01-01,Dining & restaurants,521.99
3968,2024-01-01,Dining & restaurants,1090.55
3969,2024-01-01,Dining & restaurants,183.97
3970,2024-01-01,Dining & restaurants,570.01
3971,2024-01-01,Dining & restaurants,42.81
3972,2024-01-01,Dining & restaurants,102.51
3973,2024-01-01,Dining & restaurants,389.45
3974,2024-01-01,Dining & restaurants,508.02
3975,2024-01-01,Dining & restaurants,426.68
3976,2024-01-01,Dining & restaurants,19.93
3977,2024-01-01,Dining & restaurants,401.58
3978,2024-01-01,Dining & restaurants,206.06
3979,2024-01-01,Dining & restaurants,517.1
3980,2024-01-01,Dining & restaurants,268.87
3981,2024-01-01,Dining & restaurants,148.1
3982,2024-01-01,Dining & restaurants,227.73
3983,2024-01-01,Dining & restaurants,506.18
3984,2024-01-01,Dining & restaurants,307.42
3985,2024-01-01,Dining & restaurants,191.79
3986,2024-01-01,Dining & restaurants,99.82
3987,2024-01-01,Dining & restaurants,156.02
3988,2024-01-01,Dining & restaurants,282.82
3989,2024-01-01,Dining & restaurants,467.61
3990,2024-01-01,Dining & restaurants,541.45
3991,2024-01-01,Dining & restaurants,760.86
3992,2024-01-01,Dining & restaurants,521.6
3993,2024-01-01,Dining & restaurants,305.41
3994,2024-01-01,Dining & restaurants,663.48
3995,2024-01-01,Dining & restaurants,206.37
3996,2024-01-01,Dining & restaurants,933.68
3997,2024-01-01,Dining & restaurants,174.46
3998,2024-01-01,Dining & restaurants,694.32
3999,2024-01-01,Dining & restaurants,130.51
4000,2024-01-01,Dining & restaurants,997.81
4001,2024-01-01,Dining & restaurants,205.2
4002,2024-01-01,Dining & restaurants,105.84
4003,2024-01-01,Dining & restaurants,86.09
4004,2024-01-01,Dining & restaurants,307.02
4005,2024-01-01,Dining & restaurants,600.75
4006,2024-01-01,Dining & restaurants,670.79
4007,2024-01-01,Dining & restaurants,253.08
4008,2024-01-01,Dining & restaurants,157.73
4009,2024-01-01,Dining & restaurants,409.67
4010,2024-01-01,Dining & restaurants,150.26
4011,2024-01-01,Dining & restaurants,206.68
4012,2024-01-01,Dining & restaurants,902.77
4013,2024-01-01,Dining & restaurants,701.93
4014,2024-01-01,Dining & restaurants,173.64
4015,2024-01-01,Dining & restaurants,387.7
4016,2024-01-01,Dining & restaurants,289.14
4017,2024-01-01,Dining & restaurants,251.99
4018,2024-01-01,Dining & restaurants,81.84
4019,2024-01-01,Dining & restaurants,214.56
4020,2024-01-01,Dining & restaurants,196.49
4021,2024-01-01,Dining & restaurants,156.94
4022,2024-01-01,Dining & restaurants,240.63
4023,2024-01-01,Dining & restaurants,165.25
4024,2024-01-01,Dining & restaurants,270.11
4025,2024-01-01,Dining & restaurants,74.98
4026,2024-01-01,Dining & restaurants,254.84
4027,2024-01-01,Dining & restaurants,394.25
4028,2024-01-01,Dining & restaurants,559.11
4029,2024-01-01,Dining & restaurants,190.41
4030,2024-01-01,Dining & restaurants,236.46
4031,2024-01-01,Dining & restaurants,87.01
4032,2024-01-01,Dining & restaurants,881.83
4033,2024-01-01,Dining & restaurants,457.77
4034,2024-01-01,Dining & restaurants,71.91
4035,2024-01-01,Dining & restaurants,318.7
4036,2024-01-01,Dining & restaurants,102.65
4037,2024-01-01,Dining & restaurants,48.74
4038,2024-01-01,Dining & restaurants,105.76
4039,2024-01-01,Dining & restaurants,406.99
4040,2024-01-01,Dining & restaurants,520.33
4041,2024-01-01,Dining & restaurants,455.0
4042,2024-01-01,Dining & restaurants,507.39
4043,2024-01-01,Dining & restaurants,136.53
4044,2024-01-01,Dining & restaurants,316.88
4045,2024-01-01,Dining & restaurants,517.74
4046,2024-01-01,Dining & restaurants,1534.19
4047,2024-01-01,Dining & restaurants,176.39
4048,2024-01-01,Dining & restaurants,179.28
4049,2024-01-01,Dining & restaurants,143.76
4050,2024-01-01,Dining & restaurants,762.92
4051,2024-01-01,Dining & restaurants,57.26
4052,2024-01-01,Dining & restaurants,1322.85
4053,2024-01-01,Dining & restaurants,704.19
4054,2024-01-01,Dining & restaurants,268.31
4055,2024-01-01,Dining & restaurants,156.68
4056,2024-01-01,Dining & restaurants,309.6
4057,2024-01-01,Dining & restaurants,393.35
4058,2024-01-01,Dining & restaurants,764.39
4059,2024-01-01,Dining & restaurants,227.85
4060,2024-01-01,Dining & restaurants,99.43
4061,2024-01-01,Dining & restaurants,119.2
4062,2024-01-01,Dining & restaurants,501.4
4063,2024-01-01,Dining & restaurants,294.59
4064,2024-01-01,Dining & restaurants,371.17
4065,2024-01-01,Dining & restaurants,273.07
4066,2024-01-01,Dining & restaurants,221.4
4067,2024-01-01,Dining & restaurants,1184.25
4068,2024-01-01,Dining & restaurants,48.79
4069,2024-01-01,Dining & restaurants,249.62
4070,2024-01-01,Dining & restaurants,212.92
4071,2024-01-01,Dining & restaurants,393.56
4072,2024-01-01,Dining & restaurants,188.25
4073,2024-01-01,Dining & restaurants,171.89
4074,2024-01-01,Dining & restaurants,354.46
4075,2024-01-01,Dining & restaurants,83.43
4076,2024-01-01,Dining & restaurants,392.62
4077,2024-01-01,Dining & restaurants,651.63
4078,2024-01-01,Dining & restaurants,527.77
4079,2024-01-01,Dining & restaurants,243.74
4080,2024-01-01,Dining & restaurants,241.69
4081,2024-01-01,Dining & restaurants,364.26
4082,2024-01-01,Dining & restaurants,136.09
4083,2024-01-01,Dining & restaurants,166.65
4084,2024-01-01,Dining & restaurants,727.97
4085,2024-01-01,Dining & restaurants,196.11
4086,2024-01-01,Dining & restaurants,987.04
4087,2024-01-01,Dining & restaurants,588.46
4088,2024-01-01,Dining & restaurants,419.03
4089,2024-01-01,Dining & restaurants,180.88
4090,2024-01-01,Dining & restaurants,1012.28
4091,2024-01-01,Dining & restaurants,227.23
4092,2024-01-01,Dining & restaurants,362.76
4093,2024-01-01,Dining & restaurants,358.35
4094,2024-01-01,Dining & restaurants,362.76
4095,2024-01-01,Dining & restaurants,288.05
4096,2024-01-01,Dining & restaurants,264.13
4097,2024-01-01,Dining & restaurants,860.44
4098,2024-01-01,Dining & restaurants,282.66
4099,2024-01-01,Dining & restaurants,317.36
4100,2024-01-01,Dining & restaurants,1952.47
4101,2024-01-01,Dining & restaurants,112.94
4102,2024-01-01,Dining & restaurants,115.85
4103,2024-01-01,Dining & restaurants,889.54
4104,2024-01-01,Dining & restaurants,730.05
4105,2024-01-01,Dining & restaurants,407.83
4106,2024-01-01,Dining & restaurants,394.02
4107,2024-01-01,Dining & restaurants,50.99
4108,2024-01-01,Dining & restaurants,792.45
4109,2024-01-01,Dining & restaurants,79.45
4110,2024-01-01,Dining & restaurants,176.94
4111,2024-01-01,Dining & restaurants,91.72
4112,2024-01-01,Dining & restaurants,456.14
4113,2024-01-01,Dining & restaurants,4341.59
4114,2024-01-01,Dining & restaurants,252.89
4115,2024-01-01,Dining & restaurants,171.54
4116,2024-01-01,Dining & restaurants,293.66
4117,2024-01-01,Dining & restaurants,26.88
4118,2024-01-01,Dining & restaurants,525.16
4119,2024-01-01,Dining & restaurants,859.63
4120,2024-01-01,Dining & restaurants,875.04
4121,2024-01-01,Dining & restaurants,248.98
4122,2024-01-01,Dining & restaurants,106.74
4123,2024-01-01,Dining & restaurants,309.88
4124,2024-01-01,Dining & restaurants,14.05
4125,2024-01-01,Dining & restaurants,76.39
4126,2024-01-01,Dining & restaurants,192.71
4127,2024-01-01,Dining & restaurants,246.94
4128,2024-01-01,Dining & restaurants,60.9
4129,2024-01-01,Dining & restaurants,335.43
4130,2024-01-01,Dining & restaurants,629.6
4131,2024-01-01,Dining & restaurants,396.0
4132,2024-01-01,Dining & restaurants,737.64
4133,2024-01-01,Dining & restaurants,181.19
4134,2024-01-01,Dining & restaurants,110.42
4135,2024-01-01,Dining & restaurants,317.27
4136,2024-01-01,Dining & restaurants,166.89
4137,2024-01-01,Dining & restaurants,807.02
4138,2024-01-01,Dining & restaurants,471.46
4139,2024-01-01,Dining & restaurants,68.47
4140,2024-01-01,Dining & restaurants,131.81
4141,2024-01-01,Dining & restaurants,264.56
4142,2024-01-01,Dining & restaurants,384.53
4143,2024-01-01,Dining & restaurants,163.71
4144,2024-01-01,Dining & restaurants,472.81
4145,2024-01-01,Dining & restaurants,152.31
4146,2024-01-01,Dining & restaurants,96.83
4147,2024-01-01,Dining & restaurants,619.7
4148,2024-01-01,Dining & restaurants,408.24
4149,2024-01-01,Dining & restaurants,46.8
4150,2024-01-01,Dining & restaurants,424.64
4151,2024-01-01,Dining & restaurants,462.23
4152,2024-01-01,Dining & restaurants,567.26
4153,2024-01-01,Dining & restaurants,196.3
4154,2024-01-01,Dining & restaurants,203.68
4155,2024-01-01,Dining & restaurants,412.93
4156,2024-01-01,Dining & restaurants,329.47
4157,2024-01-01,Dining & restaurants,158.53
4158,2024-01-01,Dining & restaurants,284.76
4159,2024-01-01,Dining & restaurants,57.94
4160,2024-01-01,Dining & restaurants,149.17
4161,2024-01-01,Dining & restaurants,387.74
4162,2024-01-01,Dining & restaurants,412.14
4163,2024-01-01,Dining & restaurants,255.02
4164,2024-01-01,Dining & restaurants,635.82
4165,2024-01-01,Dining & restaurants,203.97
4166,2024-01-01,Dining & restaurants,268.02
4167,2024-01-01,Dining & restaurants,288.54
4168,2024-01-01,Dining & restaurants,435.96
4169,2024-01-01,Dining & restaurants,252.28
4170,2024-01-01,Dining & restaurants,222.61
4171,2024-01-01,Dining & restaurants,556.18
4172,2024-01-01,Dining & restaurants,126.69
4173,2024-01-01,Dining & restaurants,44.78
4174,2024-01-01,Dining & restaurants,158.97
4175,2024-01-01,Dining & restaurants,94.66
4176,2024-01-01,Dining & restaurants,65.58
4177,2024-01-01,Dining & restaurants,167.76
4178,2024-01-01,Dining & restaurants,142.71
4179,2024-01-01,Dining & restaurants,242.12
4180,2024-01-01,Dining & restaurants,187.42
4181,2024-01-01,Dining & restaurants,287.32
4182,2024-01-01,Dining & restaurants,177.67
4183,2024-01-01,Dining & restaurants,190.82
4184,2024-01-01,Dining & restaurants,395.28
4185,2024-01-01,Dining & restaurants,826.66
4186,2024-01-01,Dining & restaurants,274.28
4187,2024-01-01,Dining & restaurants,324.07
4188,2024-01-01,Dining & restaurants,232.29
4189,2024-01-01,Dining & restaurants,700.97
4190,2024-01-01,Dining & restaurants,128.05
4191,2024-01-01,Dining & restaurants,211.81
4192,2024-01-01,Dining & restaurants,210.99
4193,2024-01-01,Dining & restaurants,370.2
4194,2024-01-01,Dining & restaurants,407.85
4195,2024-01-01,Dining & restaurants,283.31
4196,2024-01-01,Dining & restaurants,290.75
4197,2024-01-01,Dining & restaurants,1066.2
4198,2024-01-01,Dining & restaurants,308.11
4199,2024-01-01,Dining & restaurants,385.94
4200,2024-01-01,Dining & restaurants,202.82
4201,2024-01-01,Dining & restaurants,69.91
4202,2024-01-01,Dining & restaurants,173.86
4203,2024-01-01,Dining & restaurants,621.42
4204,2024-01-01,Dining & restaurants,134.4
4205,2024-01-01,Dining & restaurants,307.13
4206,2024-01-01,Dining & restaurants,337.12
4207,2024-01-01,Dining & restaurants,194.23
4208,2024-01-01,Dining & restaurants,103.65
4209,2024-01-01,Dining & restaurants,705.83
4210,2024-01-01,Dining & restaurants,159.38
4211,2024-01-01,Dining & restaurants,807.02
4212,2024-01-01,Dining & restaurants,327.01
4213,2024-01-01,Dining & restaurants,236.52
4214,2024-01-01,Dining & restaurants,319.08
4215,2024-01-01,Dining & restaurants,337.04
4216,2024-01-01,Dining & restaurants,150.71
4217,2024-01-01,Dining & restaurants,1596.58
4218,2024-01-01,Dining & restaurants,572.0
4219,2024-01-01,Dining & restaurants,104.43
4220,2024-01-01,Dining & restaurants,521.32
4221,2024-01-01,Dining & restaurants,241.24
4222,2024-01-01,Dining & restaurants,228.08
4223,2024-01-01,Dining & restaurants,61.77
4224,2024-01-01,Dining & restaurants,173.81
4225,2024-01-01,Dining & restaurants,355.56
4226,2024-01-01,Dining & restaurants,104.15
4227,2024-01-01,Dining & restaurants,82.31
4228,2024-01-01,Dining & restaurants,182.67
4229,2024-01-01,Dining & restaurants,235.78
4230,2024-01-01,Dining & restaurants,775.57
4231,2024-01-01,Dining & restaurants,188.5
4232,2024-01-01,Dining & restaurants,345.35
4233,2024-01-01,Dining & restaurants,380.69
4234,2024-01-01,Dining & restaurants,163.02
4235,2024-01-01,Dining & restaurants,468.06
4236,2024-01-01,Dining & restaurants,376.1
4237,2024-01-01,Dining & restaurants,360.11
4238,2024-01-01,Dining & restaurants,106.1
4239,2024-01-01,Dining & restaurants,157.83
4240,2024-01-01,Dining & restaurants,482.1
4241,2024-01-01,Dining & restaurants,106.88
4242,2024-01-01,Dining & restaurants,118.06
4243,2024-01-01,Dining & restaurants,120.09
4244,2024-01-01,Dining & restaurants,275.33
4245,2024-01-01,Dining & restaurants,172.19
4246,2024-01-01,Dining & restaurants,162.23
4247,2024-01-01,Dining & restaurants,350.37
4248,2024-01-01,Dining & restaurants,622.73
4249,2024-01-01,Dining & restaurants,101.63
4250,2024-01-01,Dining & restaurants,114.47
4251,2024-01-01,Dining & restaurants,199.13
4252,2024-01-01,Dining & restaurants,335.45
4253,2024-01-01,Dining & restaurants,328.38
4254,2024-01-01,Dining & restaurants,91.93
4255,2024-01-01,Dining & restaurants,782.83
4256,2024-01-01,Dining & restaurants,620.23
4257,2024-01-01,Dining & restaurants,156.91
4258,2024-01-01,Dining & restaurants,395.02
4259,2024-01-01,Dining & restaurants,187.22
4260,2024-01-01,Dining & restaurants,629.57
4261,2024-01-01,Dining & restaurants,1171.15
4262,2024-01-01,Dining & restaurants,324.28
4263,2024-01-01,Dining & restaurants,379.14
4264,2024-01-01,Dining & restaurants,136.33
4265,2024-01-01,Dining & restaurants,99.14
4266,2024-01-01,Dining & restaurants,699.93
4267,2024-01-01,Dining & restaurants,110.25
4268,2024-01-01,Dining & restaurants,519.36
4269,2024-01-01,Dining & restaurants,226.88
4270,2024-01-01,Dining & restaurants,102.01
4271,2024-01-01,Dining & restaurants,215.71
4272,2024-01-01,Dining & restaurants,31.92
4273,2024-01-01,Dining & restaurants,431.1
4274,2024-01-01,Dining & restaurants,282.04
4275,2024-01-01,Dining & restaurants,559.41
4276,2024-01-01,Dining & restaurants,233.15
4277,2024-01-01,Dining & restaurants,209.19
4278,2024-01-01,Dining & restaurants,132.52
4279,2024-01-01,Dining & restaurants,185.16
4280,2024-01-01,Dining & restaurants,322.41
4281,2024-01-01,Dining & restaurants,432.32
4282,2024-01-01,Dining & restaurants,160.25
4283,2024-01-01,Dining & restaurants,241.93
4284,2024-01-01,Dining & restaurants,558.48
4285,2024-01-01,Dining & restaurants,138.2
4286,2024-01-01,Dining & restaurants,141.58
4287,2024-01-01,Dining & restaurants,154.62
4288,2024-01-01,Dining & restaurants,318.63
4289,2024-01-01,Dining & restaurants,134.39
4290,2024-01-01,Dining & restaurants,617.9
4291,2024-01-01,Dining & restaurants,194.7
4292,2024-01-01,Dining & restaurants,505.19
4293,2024-01-01,Dining & restaurants,197.82
4294,2024-01-01,Dining & restaurants,64.68
4295,2024-01-01,Dining & restaurants,309.04
4296,2024-01-01,Dining & restaurants,202.92
4297,2024-01-01,Dining & restaurants,156.47
4298,2024-01-01,Dining & restaurants,973.08
4299,2024-01-01,Dining & restaurants,256.05
4300,2024-01-01,Dining & restaurants,265.82
4301,2024-01-01,Dining & restaurants,536.39
4302,2024-01-01,Dining & restaurants,18.14
4303,2024-01-01,Dining & restaurants,212.0
4304,2024-01-01,Dining & restaurants,283.55
4305,2024-01-01,Dining & restaurants,212.5
4306,2024-01-01,Dining & restaurants,476.57
4307,2024-01-01,Dining & restaurants,275.04
4308,2024-01-01,Dining & restaurants,100.33
4309,2024-01-01,Dining & restaurants,421.45
4310,2024-01-01,Dining & restaurants,387.53
4311,2024-01-01,Dining & restaurants,166.3
4312,2024-01-01,Dining & restaurants,95.57
4313,2024-01-01,Dining & restaurants,950.74
4314,2024-01-01,Dining & restaurants,193.09
4315,2024-01-01,Dining & restaurants,227.66
4316,2024-01-01,Dining & restaurants,225.73
4317,2024-01-01,Dining & restaurants,168.41
4318,2024-01-01,Dining & restaurants,479.01
4319,2024-01-01,Dining & restaurants,575.51
4320,2024-01-01,Dining & restaurants,323.7
4321,2024-01-01,Dining & restaurants,162.45
4322,2024-01-01,Dining & restaurants,147.83
4323,2024-01-01,Dining & restaurants,239.72
4324,2024-01-01,Dining & restaurants,301.17
4325,2024-01-01,Dining & restaurants,163.36
4326,2024-01-01,Dining & restaurants,85.16
4327,2024-01-01,Dining & restaurants,882.19
4328,2024-01-01,Dining & restaurants,42.91
4329,2024-01-01,Dining & restaurants,356.8
4330,2024-01-01,Dining & restaurants,581.82
4331,2024-01-01,Dining & restaurants,199.6
4332,2024-01-01,Dining & restaurants,580.83
4333,2024-01-01,Dining & restaurants,121.3
4334,2024-01-01,Dining & restaurants,282.83
4335,2024-01-01,Dining & restaurants,313.82
4336,2024-01-01,Dining & restaurants,870.33
4337,2024-01-01,Dining & restaurants,172.05
4338,2024-01-01,Dining & restaurants,155.71
